"row_id","order_id","order_date","ship_date","customer_id","product_id","quantity","discount","sales","profit","ship_mode"
"1416","ORD-05807","2023-05-08","2023-05-15","CUST-0162","PROD-0011","9","0.15","3443.26","363.64","Standard Class"
"1417","ORD-03029","2025-11-04","2025-11-07","CUST-0220","PROD-0022","8","0.10","202.75","67.55","Standard Class"
"1418","ORD-06371","2024-07-18","2024-07-20","CUST-0096","PROD-0002","3","0.00","419.52","153.51","Standard Class"
"1419","ORD-00261","2025-01-25","2025-01-26","CUST-0224","PROD-0019","1","0.00","103.58","45.55","Second Class"
"1420","ORD-01706","2024-07-25","2024-08-01","CUST-0044","PROD-0021","7","0.00","487.83","126.98","First Class"
"1421","ORD-04225","2024-11-18","2024-11-21","CUST-0128","PROD-0027","3","0.00","212.10","92.64","First Class"
"1422","ORD-03736","2024-04-05","2024-04-11","CUST-0048","PROD-0012","6","0.00","1659.42","580.44","Standard Class"
"1423","ORD-03791","2025-08-08","2025-08-12","CUST-0229","PROD-0037","3","0.00","2177.82","853.47","Standard Class"
"1424","ORD-00487","2024-12-17","2024-12-21","CUST-0023","PROD-0018","3","0.00","235.29","84.57","Second Class"
"1425","ORD-03784","2025-11-16","2025-11-21","CUST-0238","PROD-0039","4","0.10","2318.98","646.30","Standard Class"
"1426","ORD-02369","2025-05-19","2025-05-21","CUST-0146","PROD-0034","4","0.00","742.92","225.76","Second Class"
"1427","ORD-02017","2025-10-16","2025-10-17","CUST-0040","PROD-0039","9","0.00","5797.44","2033.91","Standard Class"
"1428","ORD-03871","2023-11-20","2023-11-25","CUST-0067","PROD-0040","1","0.05","85.36","20.70","Standard Class"
"1429","ORD-05013","2025-08-09","2025-08-10","CUST-0073","PROD-0029","8","0.10","335.66","95.82","Standard Class"
"1430","ORD-04803","2025-11-08","2025-11-11","CUST-0095","PROD-0011","8","0.10","3240.72","503.28","First Class"
"1431","ORD-02365","2024-12-08","2024-12-15","CUST-0234","PROD-0001","12","0.10","4939.70","1590.26","Second Class"
"1432","ORD-01536","2023-12-06","2023-12-09","CUST-0036","PROD-0010","10","0.05","1738.40","401.50","Second Class"
"1433","ORD-00397","2024-06-07","2024-06-14","CUST-0211","PROD-0003","12","0.00","1725.12","572.04","Standard Class"
"1434","ORD-00774","2025-06-20","2025-06-27","CUST-0059","PROD-0013","4","0.10","1863.58","628.38","Standard Class"
"1435","ORD-03595","2024-03-10","2024-03-12","CUST-0174","PROD-0040","5","0.10","404.32","81.02","Standard Class"
"1436","ORD-03242","2025-11-24","2025-11-25","CUST-0241","PROD-0033","9","0.10","6399.08","1995.92","Standard Class"
"1437","ORD-01016","2024-07-27","2024-07-29","CUST-0045","PROD-0031","4","0.05","670.28","155.92","First Class"
"1438","ORD-01763","2025-03-04","2025-03-05","CUST-0234","PROD-0028","8","0.00","185.52","60.48","First Class"
"1439","ORD-06239","2025-08-20","2025-08-22","CUST-0249","PROD-0002","10","0.05","1328.48","441.78","First Class"
"1440","ORD-01702","2023-02-26","2023-03-01","CUST-0205","PROD-0015","1","0.00","89.11","30.03","Same Day"
"1441","ORD-03911","2025-03-21","2025-03-28","CUST-0012","PROD-0028","11","0.10","229.58","57.65","First Class"
"1442","ORD-05783","2023-12-03","2023-12-05","CUST-0054","PROD-0020","2","0.00","106.26","45.14","First Class"
"1443","ORD-00348","2025-03-27","2025-04-03","CUST-0201","PROD-0021","7","0.00","487.83","126.98","Standard Class"
"1444","ORD-01280","2025-07-04","2025-07-07","CUST-0130","PROD-0005","7","0.05","1735.38","610.27","First Class"
"1445","ORD-03458","2024-07-07","2024-07-09","CUST-0027","PROD-0006","5","0.10","3183.48","1183.63","Standard Class"
"1446","ORD-02959","2025-01-16","2025-01-19","CUST-0239","PROD-0019","9","0.05","885.61","363.34","Second Class"
"1447","ORD-01732","2023-09-15","2023-09-20","CUST-0110","PROD-0012","5","0.00","1382.85","483.70","Standard Class"
"1448","ORD-00929","2024-02-04","2024-02-09","CUST-0143","PROD-0025","11","0.20","308.35","102.10","Standard Class"
"1449","ORD-00547","2024-05-28","2024-06-03","CUST-0061","PROD-0004","8","0.15","3958.89","1370.17","First Class"
"1450","ORD-00971","2024-04-11","2024-04-18","CUST-0097","PROD-0035","3","0.05","1192.55","335.45","Standard Class"
"1451","ORD-00831","2024-01-13","2024-01-19","CUST-0051","PROD-0030","2","0.00","1062.72","336.10","Same Day"
"1452","ORD-02256","2025-12-10","2025-12-15","CUST-0069","PROD-0006","4","0.00","2829.76","1229.88","Standard Class"
"1453","ORD-03957","2025-09-26","2025-10-02","CUST-0061","PROD-0014","11","0.05","1953.73","715.02","Standard Class"
"1454","ORD-03090","2024-07-03","2024-07-07","CUST-0133","PROD-0013","12","0.10","5590.73","1885.13","Standard Class"
"1455","ORD-04190","2024-09-06","2024-09-12","CUST-0192","PROD-0007","7","0.15","2437.42","417.50","Standard Class"
"1456","ORD-02744","2024-06-15","2024-06-22","CUST-0177","PROD-0029","1","0.20","37.30","7.32","Standard Class"
"1457","ORD-02926","2024-09-27","2024-09-29","CUST-0171","PROD-0021","4","0.00","278.76","72.56","Second Class"
"1458","ORD-04593","2025-08-15","2025-08-19","CUST-0245","PROD-0026","5","0.10","347.81","127.61","Standard Class"
"1459","ORD-00164","2024-03-04","2024-03-05","CUST-0078","PROD-0008","4","0.00","588.92","242.84","Second Class"
"1460","ORD-04879","2024-11-23","2024-11-27","CUST-0249","PROD-0007","3","0.00","1228.95","363.27","Standard Class"
"1461","ORD-05738","2025-12-03","2025-12-06","CUST-0046","PROD-0010","8","0.15","1244.33","174.81","Standard Class"
"1462","ORD-00187","2023-07-11","2023-07-12","CUST-0192","PROD-0011","3","0.10","1215.27","188.73","Second Class"
"1463","ORD-00156","2025-08-09","2025-08-14","CUST-0070","PROD-0029","3","0.10","125.87","35.93","Standard Class"
"1464","ORD-03073","2024-12-26","2025-01-02","CUST-0098","PROD-0008","9","0.05","1258.82","480.14","Second Class"
"1465","ORD-04320","2024-11-26","2024-12-02","CUST-0140","PROD-0016","5","0.05","172.42","51.82","Second Class"
"1466","ORD-04124","2024-09-24","2024-09-28","CUST-0141","PROD-0028","5","0.00","115.95","37.80","Standard Class"
"1467","ORD-00250","2024-06-02","2024-06-05","CUST-0075","PROD-0003","12","0.00","1725.12","572.04","First Class"
"1468","ORD-06262","2025-08-03","2025-08-07","CUST-0044","PROD-0037","8","0.00","5807.52","2275.92","Standard Class"
"1469","ORD-06020","2025-12-04","2025-12-05","CUST-0039","PROD-0003","7","0.00","1006.32","333.69","Standard Class"
"1470","ORD-01513","2025-10-13","2025-10-15","CUST-0133","PROD-0030","6","0.10","2869.34","689.48","Standard Class"
"1471","ORD-02087","2025-02-12","2025-02-19","CUST-0110","PROD-0004","2","0.05","1106.16","458.98","Same Day"
"1472","ORD-04512","2025-01-13","2025-01-16","CUST-0231","PROD-0025","12","0.00","420.48","195.48","Second Class"
"1473","ORD-00058","2025-03-04","2025-03-05","CUST-0080","PROD-0029","10","0.00","466.20","166.40","Standard Class"
"1474","ORD-00011","2025-10-24","2025-10-30","CUST-0079","PROD-0039","10","0.15","5475.36","1293.66","Standard Class"
"1475","ORD-02665","2024-01-18","2024-01-23","CUST-0089","PROD-0004","7","0.00","4075.33","1810.20","Second Class"
"1476","ORD-06014","2025-08-19","2025-08-21","CUST-0101","PROD-0021","3","0.00","209.07","54.42","Standard Class"
"1477","ORD-00169","2024-04-18","2024-04-23","CUST-0202","PROD-0033","1","0.00","790.01","300.77","Standard Class"
"1478","ORD-04056","2024-02-19","2024-02-23","CUST-0073","PROD-0031","1","0.10","158.75","30.16","Standard Class"
"1479","ORD-02108","2024-09-25","2024-09-26","CUST-0039","PROD-0038","2","0.05","315.59","65.97","First Class"
"1480","ORD-02842","2024-04-19","2024-04-20","CUST-0158","PROD-0025","9","0.10","283.82","115.07","Standard Class"
"1481","ORD-02121","2025-02-28","2025-03-03","CUST-0204","PROD-0019","6","0.00","621.48","273.30","Standard Class"
"1482","ORD-03432","2025-07-15","2025-07-21","CUST-0236","PROD-0026","7","0.15","459.88","151.60","Standard Class"
"1483","ORD-01935","2023-10-28","2023-11-01","CUST-0084","PROD-0038","4","0.05","631.18","131.94","Standard Class"
"1484","ORD-04692","2024-12-22","2024-12-29","CUST-0026","PROD-0033","3","0.10","2133.03","665.31","Standard Class"
"1485","ORD-04447","2023-11-26","2023-12-03","CUST-0224","PROD-0026","12","0.00","927.48","399.00","First Class"
"1486","ORD-00909","2024-01-18","2024-01-22","CUST-0157","PROD-0015","4","0.05","338.62","102.30","Standard Class"
"1487","ORD-05396","2024-04-01","2024-04-04","CUST-0067","PROD-0030","5","0.10","2391.12","574.57","Standard Class"
"1488","ORD-02417","2024-04-10","2024-04-16","CUST-0190","PROD-0010","6","0.00","1097.94","295.80","Second Class"
"1489","ORD-04619","2024-12-26","2024-12-28","CUST-0233","PROD-0009","8","0.00","3667.68","1583.92","Standard Class"
"1490","ORD-01538","2023-10-03","2023-10-08","CUST-0101","PROD-0005","7","0.00","1826.72","701.61","Standard Class"
"1491","ORD-06290","2025-12-02","2025-12-08","CUST-0036","PROD-0006","12","0.00","8489.28","3689.64","Second Class"
"1492","ORD-03063","2025-09-20","2025-09-23","CUST-0138","PROD-0006","5","0.00","3537.20","1537.35","Standard Class"
"1493","ORD-04965","2024-06-01","2024-06-05","CUST-0052","PROD-0032","6","0.05","1020.13","269.11","First Class"
"1494","ORD-00873","2023-08-05","2023-08-12","CUST-0060","PROD-0017","5","0.00","467.95","218.60","Standard Class"
"1495","ORD-04903","2025-01-16","2025-01-21","CUST-0201","PROD-0024","10","0.00","886.20","401.40","Second Class"
"1496","ORD-03866","2025-09-12","2025-09-13","CUST-0074","PROD-0008","6","0.15","750.87","231.75","Same Day"
"1497","ORD-05993","2024-09-23","2024-09-30","CUST-0150","PROD-0040","12","0.05","1024.29","248.37","Standard Class"
"1498","ORD-02700","2025-10-14","2025-10-20","CUST-0038","PROD-0029","7","0.05","310.02","100.16","Standard Class"
"1499","ORD-01805","2024-05-30","2024-06-02","CUST-0200","PROD-0010","3","0.00","548.97","147.90","Second Class"
"1500","ORD-05025","2025-09-07","2025-09-09","CUST-0152","PROD-0033","5","0.00","3950.05","1503.85","Standard Class"
"1501","ORD-01251","2025-03-30","2025-04-04","CUST-0197","PROD-0028","12","0.05","264.37","76.81","Standard Class"
"1502","ORD-00891","2025-11-03","2025-11-07","CUST-0160","PROD-0010","1","0.15","155.54","21.85","Standard Class"
"1503","ORD-01781","2024-07-18","2024-07-20","CUST-0210","PROD-0029","6","0.00","279.72","99.84","Standard Class"
"1504","ORD-00051","2025-01-29","2025-02-04","CUST-0151","PROD-0020","7","0.05","353.31","139.39","Standard Class"
"1505","ORD-03800","2025-02-28","2025-03-02","CUST-0153","PROD-0026","6","0.05","440.55","176.31","Second Class"
"1506","ORD-06214","2025-06-12","2025-06-15","CUST-0247","PROD-0015","9","0.10","721.79","190.07","Standard Class"
"1507","ORD-03307","2023-12-04","2023-12-08","CUST-0068","PROD-0036","10","0.10","4467.51","859.41","Second Class"
"1508","ORD-05435","2025-09-12","2025-09-14","CUST-0146","PROD-0025","1","0.00","35.04","16.29","Second Class"
"1509","ORD-04554","2025-09-11","2025-09-18","CUST-0208","PROD-0027","3","0.00","212.10","92.64","Standard Class"
"1510","ORD-05157","2025-06-02","2025-06-03","CUST-0047","PROD-0023","12","0.00","78.36","22.68","Standard Class"
"1511","ORD-00650","2025-12-21","2025-12-26","CUST-0246","PROD-0012","9","0.05","2364.67","746.20","Standard Class"
"1512","ORD-02053","2025-12-23","2025-12-26","CUST-0224","PROD-0011","2","0.00","900.20","215.84","Standard Class"
"1513","ORD-03919","2024-02-12","2024-02-19","CUST-0091","PROD-0037","2","0.00","1451.88","568.98","Standard Class"
"1514","ORD-00323","2025-11-07","2025-11-12","CUST-0096","PROD-0004","11","0.05","6083.89","2524.40","Second Class"
"1515","ORD-06113","2024-07-14","2024-07-17","CUST-0218","PROD-0022","9","0.10","228.10","76.00","First Class"
"1516","ORD-03176","2025-05-23","2025-05-29","CUST-0244","PROD-0029","7","0.05","310.02","100.16","Standard Class"
"1517","ORD-00522","2024-03-13","2024-03-17","CUST-0053","PROD-0013","12","0.05","5901.32","2195.72","First Class"
"1518","ORD-00941","2025-09-08","2025-09-11","CUST-0187","PROD-0029","11","0.00","512.82","183.04","First Class"
"1519","ORD-01482","2023-07-01","2023-07-05","CUST-0117","PROD-0025","7","0.15","208.49","77.24","Second Class"
"1520","ORD-05942","2024-12-28","2025-01-03","CUST-0010","PROD-0010","11","0.00","2012.89","542.30","Standard Class"
"1521","ORD-03330","2025-03-09","2025-03-10","CUST-0073","PROD-0012","2","0.00","553.14","193.48","Second Class"
"1522","ORD-04398","2024-09-29","2024-10-03","CUST-0166","PROD-0036","12","0.10","5361.01","1031.29","Standard Class"
"1523","ORD-00643","2025-06-11","2025-06-13","CUST-0178","PROD-0038","12","0.10","1793.88","296.16","Standard Class"
"1524","ORD-02623","2025-07-09","2025-07-16","CUST-0014","PROD-0022","2","0.00","56.32","22.52","First Class"
"1525","ORD-02231","2025-09-01","2025-09-08","CUST-0249","PROD-0037","1","0.15","617.05","175.60","First Class"
"1526","ORD-06047","2025-01-14","2025-01-19","CUST-0222","PROD-0004","3","0.15","1484.58","513.81","Standard Class"
"1527","ORD-03521","2024-12-04","2024-12-09","CUST-0011","PROD-0034","1","0.00","185.73","56.44","Standard Class"
"1528","ORD-04951","2025-03-14","2025-03-15","CUST-0123","PROD-0036","7","0.05","3300.99","775.32","Second Class"
"1529","ORD-03712","2024-08-29","2024-08-30","CUST-0217","PROD-0013","7","0.00","3623.62","1462.02","Standard Class"
"1530","ORD-00869","2023-12-25","2023-12-27","CUST-0005","PROD-0034","5","0.00","928.65","282.20","Same Day"
"1531","ORD-03393","2025-03-23","2025-03-28","CUST-0218","PROD-0005","7","0.15","1552.71","427.60","Standard Class"
"1532","ORD-00204","2025-01-07","2025-01-13","CUST-0225","PROD-0036","10","0.00","4963.90","1355.80","Same Day"
"1533","ORD-02429","2025-01-22","2025-01-26","CUST-0219","PROD-0014","1","0.00","186.96","74.35","Standard Class"
"1534","ORD-03616","2024-11-25","2024-11-30","CUST-0164","PROD-0035","7","0.00","2929.08","929.18","Standard Class"
"1535","ORD-03018","2023-07-27","2023-08-01","CUST-0243","PROD-0036","11","0.15","4641.25","672.34","Standard Class"
"1536","ORD-04350","2023-11-29","2023-11-30","CUST-0135","PROD-0023","1","0.05","6.20","1.56","Standard Class"
"1537","ORD-02657","2023-10-14","2023-10-20","CUST-0127","PROD-0039","3","0.00","1932.48","677.97","Second Class"
"1538","ORD-02976","2025-01-05","2025-01-10","CUST-0153","PROD-0034","2","0.05","352.89","94.31","Standard Class"
"1539","ORD-00082","2025-01-28","2025-01-30","CUST-0170","PROD-0002","1","0.00","139.84","51.17","Second Class"
"1540","ORD-03589","2024-03-10","2024-03-13","CUST-0185","PROD-0012","11","0.05","2890.16","912.03","Standard Class"
"1541","ORD-04307","2024-01-20","2024-01-25","CUST-0204","PROD-0007","3","0.00","1228.95","363.27","Standard Class"
"1542","ORD-05773","2025-09-23","2025-09-29","CUST-0115","PROD-0010","4","0.00","731.96","197.20","Standard Class"
"1543","ORD-02089","2024-12-27","2024-12-30","CUST-0146","PROD-0034","3","0.20","445.75","57.88","Standard Class"
"1544","ORD-04416","2025-08-22","2025-08-26","CUST-0129","PROD-0001","11","0.00","5031.18","1960.86","Second Class"
"1545","ORD-04892","2023-07-18","2023-07-19","CUST-0218","PROD-0005","5","0.00","1304.80","501.15","Standard Class"
"1546","ORD-00407","2025-06-28","2025-07-05","CUST-0213","PROD-0016","11","0.00","399.30","133.98","Standard Class"
"1547","ORD-04550","2025-09-18","2025-09-25","CUST-0055","PROD-0019","5","0.10","466.11","175.96","Standard Class"
"1548","ORD-02223","2024-04-02","2024-04-08","CUST-0126","PROD-0017","2","0.05","177.82","78.08","Standard Class"
"1549","ORD-04332","2025-05-04","2025-05-10","CUST-0221","PROD-0021","6","0.00","418.14","108.84","Standard Class"
"1550","ORD-03909","2025-12-09","2025-12-14","CUST-0220","PROD-0005","8","0.00","2087.68","801.84","First Class"
"1551","ORD-04127","2024-07-26","2024-07-27","CUST-0115","PROD-0006","9","0.15","5411.92","1812.19","Standard Class"
"1552","ORD-02008","2025-10-04","2025-10-09","CUST-0096","PROD-0009","9","0.15","3507.22","1162.99","First Class"
"1553","ORD-01328","2024-10-20","2024-10-22","CUST-0232","PROD-0039","6","0.05","3671.71","1162.69","First Class"
"1554","ORD-04805","2025-07-02","2025-07-07","CUST-0054","PROD-0036","12","0.05","5658.85","1329.13","First Class"
"1555","ORD-06496","2024-09-22","2024-09-28","CUST-0233","PROD-0013","11","0.00","5694.26","2297.46","First Class"
"1556","ORD-06086","2024-05-11","2024-05-17","CUST-0122","PROD-0018","8","0.05","596.07","194.15","Second Class"
"1557","ORD-00588","2024-07-15","2024-07-19","CUST-0248","PROD-0031","1","0.00","176.39","47.80","Standard Class"
"1558","ORD-04489","2024-06-05","2024-06-11","CUST-0012","PROD-0010","6","0.10","988.15","186.01","Second Class"
"1559","ORD-00844","2025-03-25","2025-03-30","CUST-0146","PROD-0012","6","0.00","1659.42","580.44","Standard Class"
"1560","ORD-02076","2024-01-16","2024-01-21","CUST-0082","PROD-0035","2","0.00","836.88","265.48","First Class"
"1561","ORD-02836","2024-12-27","2025-01-02","CUST-0024","PROD-0037","10","0.20","5807.52","1393.02","Standard Class"
"1562","ORD-03729","2025-03-01","2025-03-08","CUST-0181","PROD-0006","8","0.05","5376.54","2176.78","First Class"
"1563","ORD-01173","2025-12-13","2025-12-14","CUST-0077","PROD-0031","11","0.05","1843.28","428.79","Standard Class"
"1564","ORD-02300","2025-09-29","2025-10-04","CUST-0212","PROD-0034","8","0.00","1485.84","451.52","Standard Class"
"1565","ORD-01952","2025-02-26","2025-03-04","CUST-0214","PROD-0016","11","0.10","359.37","94.05","Standard Class"
"1566","ORD-00394","2024-06-09","2024-06-12","CUST-0075","PROD-0003","4","0.00","575.04","190.68","Standard Class"
"1567","ORD-05712","2025-09-11","2025-09-18","CUST-0022","PROD-0018","11","0.20","690.18","137.54","First Class"
"1568","ORD-06057","2025-04-12","2025-04-14","CUST-0210","PROD-0022","6","0.00","168.96","67.56","Standard Class"
"1569","ORD-04972","2025-02-06","2025-02-11","CUST-0193","PROD-0025","8","0.20","224.26","74.26","Standard Class"
"1570","ORD-01658","2024-10-14","2024-10-19","CUST-0038","PROD-0003","6","0.00","862.56","286.02","Same Day"
"1571","ORD-02109","2024-09-22","2024-09-29","CUST-0131","PROD-0033","10","0.10","7110.09","2217.69","First Class"
"1572","ORD-00104","2024-10-27","2024-10-30","CUST-0236","PROD-0022","1","0.00","28.16","11.26","Standard Class"
"1573","ORD-01962","2025-05-29","2025-05-30","CUST-0238","PROD-0036","6","0.00","2978.34","813.48","Standard Class"
